author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/294643696/;Москва;sale;flat;4;32;1;37.5;472000;17700000;2017;Вторичка;Монолитный;Центральное;-1;10.0;14.0;+79169759004;Хорошево-Мневники;бульвар Генерала Карбышева;13А;Народное Ополчение;Union Park
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/292444597/;Москва;sale;flat;2;20;1;37.5;399000;14962500;2024;Новостройка;Монолитный;-1;Без отделки;16.0;11.0;+74951378725;Головинский;Михалковская ;48С8;Коптево;Михалковский
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/295331675/;Москва;sale;flat;20;57;1;43.52;409007;17800000;2024;Новостройка Апартаменты;Монолитный;-1;Чистовая;15.0;17.0;+79031100206;Марьина роща; 4-я Марьиной рощи;12К1;Марьина Роща;Mod
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/294929228/;Москва;sale;flat;8;26;1;37.6;335500;12614800;2025;Новостройка;Монолитный;-1;Без отделки;24.0;4.0;+74951374127;Соколиная гора;;;Соколиная гора;Семеновский Парк 2 ЖК
ID 88935016;homeowner;https://www.cian.ru/sale/flat/294904916/;Москва;sale;flat;7;9;1;34.6;404335;13990000;1973;Вторичка;-1;Центральное;-1;-1;-1;+79134410790;Войковский; Клары Цеткин;5;Войковская;
А101;developer;https://www.cian.ru/sale/flat/293103974/;Москва;sale;flat;2;16;1;24.7;338555;8362328;2024;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, черновая, чистовая;-1;-1;+74951387243;;;5.2.4;Прокшино;Прокшино ЖК
Князев и Партнёры;real_estate_agent;https://www.cian.ru/sale/flat/296486000/;Москва;sale;flat;4;5;1;21.1;355450;7500000;2023;Вторичка Апартаменты;Блочный;-1;-1;12.0;4.0;+79152507419;Аэропорт;2-й Амбулаторный проезд;8С1;Сокол;
AFI Development;developer;https://www.cian.ru/sale/flat/296553785/;Москва;sale;flat;45;52;1;47.6;461500;21967400;2024;Новостройка;Монолитно-кирпичный;-1;Предчистовая, чистовая;18.0;-1;+74951374403;Свиблово;проезд Серебрякова;11-13к1;Свиблово;Afi Tower
ID 77662502;unknown;https://www.cian.ru/sale/flat/296211452/;Москва;sale;flat;5;9;1;41.0;436585;17900000;2020;Вторичка Апартаменты;Монолитный;Нет информации;-1;-1;-1;+79060400802;Басманный;Нижняя Красносельская ;35С49;Бауманская;Лофтек
ФСК;developer;https://www.cian.ru/sale/flat/293136746/;Москва;sale;flat;2;22;1;27.4;386455;10588873;2022;Новостройка Апартаменты;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая, чистовая с мебелью;15.0;3.0;+74951387365;Покровское-Стрешнево;Волоколамское шоссе;71/22к3;Спартак;Апарт-комплекс Движение.Тушино
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/296770533/;Москва;sale;flat;2;3;1;34.1;733137;25000000;2022;Вторичка Апартаменты;Монолитный;Центральное;-1;-1;5.0;+79652530061;Даниловский;Павелецкая набережная;8Б;Автозаводская;Резиденции Композиторов
Forma;developer;https://www.cian.ru/sale/flat/292829889/;Москва;sale;flat;19;30;1;36.5;472050;17229825;2027;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая;14.0;15.0;+74951387048;Щукино;Волоколамское шоссе;28;Стрешнево;Moments
Estes;real_estate_agent;https://www.cian.ru/sale/flat/296561320/;Москва;sale;flat;18;41;1;35.6;446629;15900000;2024;Новостройка;Монолитный;-1;Без отделки;23.0;-1;+79850429599;Хорошево-Мневники;Шелепихинская набережная;34к7;Шелепиха;Сердце Столицы
А101;developer;https://www.cian.ru/sale/flat/293266846/;Москва;sale;flat;2;30;1;35.6;264141;9403434;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;12.0;12.0;+74951387241;Южное Бутово;к2.4;к2.4;Бунинская аллея;Южные Сады ЖК
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/292723746/;Москва;sale;flat;2;3;1;50.4;442460;22300000;2022;Вторичка Апартаменты;Монолитный;Центральное;-1;-1;13.0;+79652530061;Даниловский;Павелецкая набережная;8Б;Автозаводская;Резиденции Композиторов
MR Group;developer;https://www.cian.ru/sale/flat/296340283/;Москва;sale;flat;3;29;1;40.2;353299;14202640;2024;Новостройка Апартаменты;Монолитно-кирпичный, монолитный;-1;Предчистовая;12.0;15.0;+74951387213;Южнопортовый;Волгоградский проспект;32/3к4;Волгоградский проспект;Метрополия
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/292547352/;Москва;sale;flat;18;29;1;39.3;483460;19000000;2024;Новостройка;Монолитный;-1;Без отделки;11.0;13.0;+79623682283;Ростокино; Вильгельма Пика;;Ботанический сад;Режиссёр
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/293804243/;Москва;sale;flat;2;19;1;43.7;438500;19162450;2025;Новостройка;Монолитный;-1;Без отделки;15.0;13.0;+74951378823;Савеловский;Старый Петровско-Разумовский проезд;1/23С5;Гражданская;Петровский парк II
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/296516595/;Москва;sale;flat;8;32;1;32.5;538461;17500000;2023;Новостройка;Монолитный;-1;-1;-1;13.0;+79031100206;Хорошево-Мневники;Причальный проезд;10Б;Шелепиха;Level Причальный
КРОСТ;developer;https://www.cian.ru/sale/flat/296745524/;Москва;sale;flat;24;28;1;34.1;441000;15038100;2025;Новостройка;Монолитный;-1;Без отделки;9.0;13.0;+74951374351;Хорошево-Мневники; Генерала Глаголева;;Карамышевская;CRYSTAL Трилогия
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/293861271/;Москва;sale;flat;9;45;1;46.3;509719;23600000;2024;Новостройка;Монолитный;-1;Чистовая;19.0;15.0;+79623682283;Хорошево-Мневники; Шеногина;;Хорошёво;Sydney City
А101;developer;https://www.cian.ru/sale/flat/288821957/;Москва;sale;flat;3;16;1;36.2;574263;20788351;2025;Новостройка;Монолитно-кирпичный;-1;Предчистовая;16.0;9.0;+74951375089;Сокол; Зорге;;Зорге;Дом на Зорге
ID 391042;real_estate_agent;https://www.cian.ru/sale/flat/294090568/;Москва;sale;flat;4;9;1;29.9;384615;11500000;1963;Вторичка;-1;Центральное;-1;14.0;8.0;+79645681079;Аэропорт;Ленинградский проспект;54/1;Аэропорт;
Level Group;developer;https://www.cian.ru/sale/flat/296667831/;Москва;sale;flat;2;32;1;31.4;615453;19325241;2024;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, чистовая;13.0;10.0;+74951387176;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/292795422/;Москва;sale;flat;2;24;1;41.9;467780;19600000;2025;Новостройка;Монолитный;-1;Без отделки;14.0;18.0;+79197628053;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
ФСК;developer;https://www.cian.ru/sale/flat/293677259/;Москва;sale;flat;45;47;1;34.3;569500;19533850;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;18.0;8.0;+74951387154;Обручевский; Академика Волгина;2С2;Калужская;Архитектор
ID 96167522;realtor;https://www.cian.ru/sale/flat/278815680/;Москва;sale;flat;6;9;1;35.0;249714;8740000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
ФСК;developer;https://www.cian.ru/sale/flat/296838094/;Москва;sale;flat;13;44;1;33.4;421900;14091460;2027;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;12.0;11.0;+74951387223;Покровское-Стрешнево;;;Трикотажная;Скай Гарден ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/296747065/;Москва;sale;flat;6;9;1;26.2;225933;5919450;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/294819734/;Москва;sale;flat;2;10;1;36.0;422000;15192000;2025;Новостройка Апартаменты;Монолитный;-1;Чистовая;-1;-1;+74951378848;Даниловский;Автозаводская ;24К1;Тульская;INSIDER
ID 96167522;realtor;https://www.cian.ru/sale/flat/296746930/;Москва;sale;flat;1;9;1;34.9;196396;6854250;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
ASTERUS;representative_developer;https://www.cian.ru/sale/flat/295743003/;Москва;sale;flat;8;22;1;39.0;430725;16798278;2025;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая;10.0;19.0;+74951346273;Покровское-Стрешнево;;;Спартак;Алиа ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/290935726/;Москва;sale;flat;2;8;1;36.3;460000;16698000;1902;Вторичка Апартаменты;Кирпичный;Центральное;-1;-1;5.0;+79645657354;Тверской;Тверская ;27С1;Тверская;
КРОСТ;developer;https://www.cian.ru/sale/flat/296745790/;Москва;sale;flat;9;19;1;29.0;520800;15103200;2024;Новостройка;Монолитный;-1;Без отделки;-1;13.0;+74951374358;Щукино; Ротмистрова;2;Октябрьское поле;Театральный квартал
ID 96167522;realtor;https://www.cian.ru/sale/flat/293147374/;Москва;sale;flat;4;9;1;25.9;242084;6270000;-1;Вторичка Апартаменты;Панельный;-1;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27;Братиславская;
ФСК;developer;https://www.cian.ru/sale/flat/296356835/;Москва;sale;flat;2;8;1;37.7;523599;19739720;2022;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая;16.0;9.0;+74951387251;Хорошевский; Зорге;9к2;Зорге;Рихард
ID 96167522;realtor;https://www.cian.ru/sale/flat/279846898/;Москва;sale;flat;1;9;1;25.8;224612;5795000;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Доходный дом;developer;https://www.cian.ru/sale/flat/292589702/;Москва;sale;flat;14;24;1;40.1;427194;17130504;2025;Новостройка;Монолитный;-1;Без отделки;-1;-1;+74951374954;Очаково-Матвеевское;м. Мичуринский проспект;;Мичуринский проспект;ОМ ЖК
Юлия Колесниченко;realtor;https://www.cian.ru/sale/flat/296854980/;Москва;sale;flat;3;16;1;35.0;388000;13580000;1979;Вторичка;Панельный;Центральное;-1;21.0;9.0;+79675372870;Кузьминки; Юных Ленинцев;55;Кузьминки;
ДСК-1;developer;https://www.cian.ru/sale/flat/296810795/;Москва;sale;flat;13;16;1;32.2;326000;10497200;2026;Новостройка;Монолитный;-1;Предчистовая, чистовая;10.0;11.0;+74951387164;;;;;1-й Ясеневский
ID 96167522;realtor;https://www.cian.ru/sale/flat/296746996/;Москва;sale;flat;9;9;1;35.1;201367;7068000;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Группа Аквилон;developer;https://www.cian.ru/sale/flat/291011171/;Москва;sale;flat;14;23;1;35.7;487083;17388874;2026;Новостройка;Монолитно-кирпичный;-1;Предчистовая;13.0;11.0;+74951374200;Хорошевский;;;Зорге;Инди Тауэрс ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/296747241/;Москва;sale;flat;4;9;1;36.0;253333;9120000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Звездный;developer;https://www.cian.ru/sale/flat/278955425/;Москва;sale;flat;14;22;1;48.6;435637;21171970;2024;Новостройка;Монолитный;-1;Без отделки;-1;17.0;+74951387063;Останкинский;проспект Мира;105;ВДНХ;Сенатор
ID 96167522;realtor;https://www.cian.ru/sale/flat/294223039/;Москва;sale;flat;3;9;1;36.4;249244;9072500;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
ФСК;developer;https://www.cian.ru/sale/flat/290027201/;Москва;sale;flat;8;15;1;23.93;235900;5645087;2025;Новостройка Апартаменты;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;14.0;4.0;+74951387180;;;к2;Солнцево;Движение. Говорово ЖК
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/290935717/;Москва;sale;flat;2;8;1;36.9;460000;16974000;1902;Вторичка Апартаменты;Кирпичный;Центральное;-1;-1;5.0;+79645657354;Тверской;Тверская ;27С1;Тверская;
Level Group;developer;https://www.cian.ru/sale/flat/296566298/;Москва;sale;flat;13;26;1;33.8;487402;16474219;2023;Новостройка;Монолитный;-1;Без отделки, предчистовая;15.0;9.0;+74951379485;Нагатино-Садовники;1-й Нагатина кв-л;;Нагатинская;Левел Нагатинская ЖК
VENDOME  ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/296487595/;Москва;sale;flat;26;31;1;45.0;504444;22700000;2021;Вторичка;Монолитный;Индивидуальный тепловой пункт;-1;-1;15.0;+79660543397;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
Level Group;developer;https://www.cian.ru/sale/flat/296357286/;Москва;sale;flat;4;23;1;31.9;268109;8552696;2026;Новостройка Апартаменты;Монолитный;-1;Без отделки, предчистовая, чистовая;15.0;9.0;+74951374977;Печатники;;;Кожуховская;Левел Южнопортовая ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/290538357/;Москва;sale;flat;3;9;1;25.0;274000;6850000;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Level Group;developer;https://www.cian.ru/sale/flat/296357835/;Москва;sale;flat;17;24;1;38.6;326508;12603246;2024;Новостройка Апартаменты;Монолитный;-1;Без отделки, предчистовая, чистовая;13.0;14.0;+74951387009;Покровское-Стрешнево;проезд Проектируемый № 3959;;Тушинская;Апартаментный комплекс Level Стрешнево
ID 96167522;realtor;https://www.cian.ru/sale/flat/294926746/;Москва;sale;flat;7;9;1;34.9;255873;8930000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
MR Group;developer;https://www.cian.ru/sale/flat/295831754/;Москва;sale;flat;2;48;1;41.84;297793;12459689;2027;Новостройка;Монолитный;-1;Предчистовая;10.0;-1;+74951387212;Сокол;шоссе Волоколамское (дублер);;Трикотажная;City Bay
ID 96167522;realtor;https://www.cian.ru/sale/flat/294926126/;Москва;sale;flat;8;9;1;26.0;242980;6317500;1980;Вторичка Апартаменты;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
ДСК-1;developer;https://www.cian.ru/sale/flat/296810598/;Москва;sale;flat;8;15;1;35.2;327200;11517440;2026;Новостройка;Монолитный;-1;Предчистовая, чистовая;14.0;10.0;+74951379947;Гольяново;Амурская ;;Щёлковская;1-й Измайловский
ID 96167522;realtor;https://www.cian.ru/sale/flat/295766411/;Москва;sale;flat;9;9;1;35.3;254320;8977500;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
А101;developer;https://www.cian.ru/sale/flat/296804420/;Москва;sale;flat;2;11;1;34.8;241641;8409114;2025;Новостройка;Монолитный;-1;Без отделки;13.0;9.0;+74951374961;;;;;Дзен-кварталы
ID 96167522;realtor;https://www.cian.ru/sale/flat/294926973/;Москва;sale;flat;7;9;1;36.9;249728;9215000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Sminex-Интеко;developer;https://www.cian.ru/sale/flat/293715062/;Москва;sale;flat;22;29;1;45.3;425607;19280000;2022;Новостройка;Монолитный;-1;Без отделки, черновая, чистовая, чистовая с мебелью;16.0;18.0;+74951375220;Очаково-Матвеевское;Аминьевское шоссе;4Дк2;Аминьевская;Вестердам
ID 96167522;realtor;https://www.cian.ru/sale/flat/294228710/;Москва;sale;flat;8;9;1;37.0;249054;9215000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Минские холмы;developer;https://www.cian.ru/sale/flat/296406439/;Москва;sale;flat;10;56;1;48.7;430730;20976560;2024;Новостройка;Монолитный;-1;Без отделки;33.0;4.0;+74951374902;Раменки;;;Минская;Вилл Тауэрс ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/294226529/;Москва;sale;flat;5;9;1;36.1;252631;9120000;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/292234014/;Москва;sale;flat;5;9;1;38.3;241000;9230300;2025;Новостройка Апартаменты;Монолитный;-1;Без отделки, предчистовая;13.0;11.0;+74951387040;Чертаново Южное;;1.1;Аннино;Варшавские Ворота ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292417664/;Москва;sale;flat;4;8;1;57.0;1315789;75000000;2023;Новостройка;Монолитно-кирпичный;-1;Без отделки;18.0;24.0;+79160423858;Таганский;Большой Николоворобинский переулок;9/11;Чкаловская;Тессинский, 1
Level Group;developer;https://www.cian.ru/sale/flat/296532707/;Москва;sale;flat;2;48;1;32.5;418462;13600039;2026;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;12.0;10.0;+74951374693;Очаково-Матвеевское;;к8;Аминьевская;Левел Мичуринский ЖК
ID 96167522;realtor;https://www.cian.ru/sale/flat/295766589/;Москва;sale;flat;9;9;1;35.9;252715;9072500;1980;Вторичка;-1;Нет информации;-1;-1;-1;+79660617014;Люблино; Верхние Поля;27С2;Братиславская;
Level Group;developer;https://www.cian.ru/sale/flat/296358008/;Москва;sale;flat;3;17;1;36.1;517470;18680692;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;16.0;9.0;+74951387045;Басманный;Большая Почтовая ;;Электрозаводская;Level Бауманская
NF Group - ex-Knight Frank Russia;real_estate_agent;https://www.cian.ru/sale/flat/290935730/;Москва;sale;flat;2;8;1;41.4;483091;20000000;1902;Вторичка Апартаменты;Кирпичный;Центральное;-1;-1;5.0;+79645657354;Тверской;Тверская ;27С1;Тверская;
Level Group;developer;https://www.cian.ru/sale/flat/296502502/;Москва;sale;flat;2;37;1;35.0;321564;11254748;2026;Новостройка;Монолитный;-1;Без отделки, предчистовая, чистовая;12.0;9.0;+74951374436;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/295987891/;Москва;sale;flat;11;15;1;36.7;484986;17799000;2023;Новостройка;Монолитный;-1;Без отделки;-1;-1;+79099984743;Даниловский;набережная Марка Шагала;13;ЗИЛ;ЗИЛАРТ
COLDY;developer;https://www.cian.ru/sale/flat/296066646/;Москва;sale;flat;8;21;1;30.09;324200;9755178;2024;Новостройка Апартаменты;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;-1;-1;+74951374339;Нижегородский;;;Калитники;Н'айс Лофт ЖК
Estes;real_estate_agent;https://www.cian.ru/sale/flat/296206970/;Москва;sale;flat;14;29;1;46.2;465346;21499000;2025;Новостройка;Монолитный;-1;Чистовая;13.0;-1;+79099984743;Нагатино-Садовники;Варшавское шоссе;37Ак2;Нагатинская;Rotterdam
ЛСР;developer;https://www.cian.ru/sale/flat/296464941/;Москва;sale;flat;17;28;1;41.4;399435;16536620;2025;Новостройка;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;24.0;12.0;+74951378798;Даниловский;18/19/27;18/19/27;ЗИЛ;Зиларт ЖК
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/295227217/;Москва;sale;flat;3;15;1;27.0;493703;13330000;2023;Новостройка;Монолитный;-1;Без отделки;13.0;5.0;+79672089832;Даниловский;набережная Марка Шагала;13;ЗИЛ;ЗИЛАРТ
КОРТРОС;developer;https://www.cian.ru/sale/flat/281909403/;Москва;sale;flat;43;51;1;29.99;662000;19853380;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951387367;Пресненский;Шелепихинское шоссе;;Шелепиха;Headliner
Анна Макарова;realtor;https://www.cian.ru/sale/flat/296812039/;Москва;sale;flat;17;28;1;40.0;595000;23800000;2021;Вторичка;Кирпичный;Центральное;-1;17.0;20.0;+79652756183;Войковский; Адмирала Макарова;6А;Водный стадион;Невский
Prime Life Development;developer;https://www.cian.ru/sale/flat/295819447/;Москва;sale;flat;6;25;1;40.26;541669;21807596;2025;Новостройка;Монолитный;-1;Без отделки, предчистовая;-1;-1;+74951377321;Нагатино-Садовники;Нагатинская ;к3вл1;Нагатинская;1-й Нагатинский
Estes;real_estate_agent;https://www.cian.ru/sale/flat/295991044/;Москва;sale;flat;13;15;1;35.4;522570;18499000;2023;Новостройка;Монолитный;-1;Без отделки;-1;-1;+79099984743;Даниловский;набережная Марка Шагала;13;ЗИЛ;ЗИЛАРТ
Концерн КРОСТ;developer;https://www.cian.ru/sale/flat/293175830/;Москва;sale;flat;7;28;1;27.8;313310;8710018;2024;Новостройка Апартаменты;Монолитный;-1;Без отделки;-1;7.0;+74951387104;Отрадное;Отрадная ;4А;Отрадное;Малевич
Анна Озерецковская;realtor;https://www.cian.ru/sale/flat/296700881/;Москва;sale;flat;8;9;1;33.0;378787;12500000;1971;Вторичка;Панельный;Центральное;-1;-1;-1;+79856663825;Восточное Дегунино;Дубнинская ;8К1;Дегунино;
А101;developer;https://www.cian.ru/sale/flat/296666315/;Москва;sale;flat;2;19;1;33.3;216746;7217642;2025;Новостройка;Монолитный;-1;Неизвестно;12.0;10.0;+74951387182;;;;Бунинская аллея;Бунинские кварталы
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/293122363/;Москва;sale;flat;7;9;1;34.2;330409;11300000;1974;Вторичка;Панельный;Центральное;-1;19.0;8.0;+79652256353;Филевский парк;2-я Филевская ;5К3;Филёвский парк;
St Michael;developer;https://www.cian.ru/sale/flat/294399403/;Москва;sale;flat;13;21;1;35.58;488709;17388300;2024;Новостройка Апартаменты;Монолитно-кирпичный;-1;Без отделки, черновая;11.0;16.0;+74951375216;Хорошевский;;;Полежаевская;Зорге 9 ЖК
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/291329395/;Москва;sale;flat;4;5;1;51.4;231517;11900000;1956;Вторичка;Кирпичный;Центральное;-1;25.0;8.0;+79660615356;Рязанский; Михайлова;22К1;Стахановская;
А101;developer;https://www.cian.ru/sale/flat/295067393/;Москва;sale;flat;2;9;1;34.4;205290;7061999;2026;Новостройка;Монолитно-кирпичный;-1;Без отделки, чистовая;12.0;9.0;+74951387179;;;;Толстопальцево;Родные кварталы
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/295266979/;Москва;sale;flat;7;25;1;39.0;289743;11300000;2021;Вторичка;Панельный;Индивидуальный тепловой пункт;-1;19.0;11.0;+79672089832;Кунцево;№ 100 кв-л;1к2;Павшино;Мякинино парк
А101;developer;https://www.cian.ru/sale/flat/294431223/;Москва;sale;flat;8;16;1;36.0;242409;8726756;2025;Новостройка;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;14.0;11.0;+74951379037;;;;Коммунарка;Деснаречье ЖК
Анна Озерецковская;realtor;https://www.cian.ru/sale/flat/296639338/;Москва;sale;flat;7;9;1;32.0;468750;15000000;1966;Вторичка;Блочный;Центральное;-1;-1;-1;+79856663825;Кунцево;Рублевское шоссе;111;Молодёжная;
ЛСР;developer;https://www.cian.ru/sale/flat/295835287/;Москва;sale;flat;19;52;1;32.8;373531;12251849;2026;Новостройка;Монолитный;-1;Без отделки, чистовая;18.0;9.0;+74951377214;Москворечье-Сабурово;;1;Москворечье;Вэйв ЖК
Татьяна Переверзева;realtor;https://www.cian.ru/sale/flat/272423402/;Москва;sale;flat;2;4;1;20.3;492118;9990000;2017;Вторичка Апартаменты;Монолитный;Нет информации;-1;-1;-1;+79646319412;Даниловский;Автозаводская ;23К7;ЗИЛ;Галерея ЗИЛ
Стадион Спартак;developer;https://www.cian.ru/sale/flat/275396149/;Москва;sale;flat;5;22;1;52.1;582800;30363880;2024;Новостройка;Монолитный;-1;Без отделки, черновая;14.0;10.0;+74951387190;Покровское-Стрешнево;Северо-Западный ао;;Спартак;Клубный Город на Реке Примавера ЖК
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/289331390/;Москва;sale;flat;4;5;1;31.8;371069;11800000;1958;Вторичка;Кирпичный;Центральное;-1;16.0;6.0;+79057191820;Фили-Давыдково;Инициативная ;16К2;Давыдково;
Стадион Спартак;developer;https://www.cian.ru/sale/flat/275396070/;Москва;sale;flat;2;22;1;52.7;564500;29749150;2024;Новостройка;Монолитный;-1;Без отделки, черновая;14.0;10.0;+74951387190;Покровское-Стрешнево;Северо-Западный ао;;Спартак;Клубный Город на Реке Примавера ЖК
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/294267619/;Москва;sale;flat;3;25;1;39.2;353316;13850000;2020;Вторичка;Панельный;Индивидуальный тепловой пункт;-1;11.0;17.0;+79197628053;Орехово-Борисово Южное;Ясеневая ;12к5;Домодедовская;Ясеневая 14
MR Group;developer;https://www.cian.ru/sale/flat/288222563/;Москва;sale;flat;40;54;1;40.59;521998;21187917;2025;Новостройка;Монолитный;-1;Предчистовая, чистовая;14.0;19.0;+74951375113;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
Chase R.E.S.;real_estate_agent;https://www.cian.ru/sale/flat/293328305/;Москва;sale;flat;12;21;1;50.0;550000;27500000;2014;Вторичка;Монолитный;Центральное;-1;25.0;13.0;+79651179647;Раменки;Мосфильмовская ;88к2с4;Раменки;Мосфильмовский
MR Group;developer;https://www.cian.ru/sale/flat/291757332/;Москва;sale;flat;5;54;1;43.81;471111;20639409;2025;Новостройка;Монолитный;-1;Предчистовая, чистовая;12.0;18.0;+74951375113;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/296039070/;Москва;sale;flat;1;13;1;46.0;393478;18100000;1959;Вторичка;-1;Центральное;-1;18.0;8.0;+79651866749;Дорогомилово; Генерала Ермолова;6;Парк Победы;
Regions Development;developer;https://www.cian.ru/sale/flat/296909761/;Москва;sale;flat;15;17;1;42.72;515246;22011346;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки;18.0;10.0;+74951377220;Преображенское;Жилой комплекс Преображенская площадь;;Преображенская площадь;Преображенская площадь
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/293522711/;Москва;sale;flat;3;4;1;39.0;223076;8700000;-1;Вторичка;Монолитно-кирпичный;-1;-1;19.0;10.0;+79854015013;; Жемчужная;;Филатов Луг;Марьино Град
Regions Development;developer;https://www.cian.ru/sale/flat/296929203/;Москва;sale;flat;9;17;1;38.2;497321;18997670;2024;Новостройка;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951377220;Преображенское;Жилой комплекс Преображенская площадь;;Преображенская площадь;Преображенская площадь
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/291908670/;Москва;sale;flat;9;12;1;39.0;238461;9300000;1980;Вторичка;Панельный;Центральное;-1;20.0;8.0;+79652737032;Марьино;Донецкая ;19;Курьяново;
